,Year,Week,Player,Position,Injury,Practice Status,Game Status
475,2008,1,Bobby Engram,WR,Shoulder,,Out
476,2008,1,Paul Posluszny,LB,Ankle,Did Not Participate In Practice,Questionable
477,2008,1,Angelo Crowell,LB,Knee,,Out
478,2008,1,Derek Fine,TE,Hand,,Out
479,2008,1,Matt Murphy,TE,Shoulder,,Out
480,2008,1,Chris Williams,T,Back,,Out
481,2008,1,Jeff Saturday,C,Knee,Did Not Participate In Practice,Out
482,2008,1,Pierre Garcon,WR,Shoulder,Limited Participation in Practice,Questionable
483,2008,1,Mike Pollak,G,Knee,Did Not Participate In Practice,Out
484,2008,1,Antonio Bryant,WR,Knee,Limited Participation in Practice,Questionable
485,2008,1,Joey Galloway,WR,Groin,Limited Participation in Practice,Questionable
486,2008,1,Jovan Haye,DT,Groin,Limited Participation in Practice,Questionable
487,2008,1,B.J. Askew,RB,Foot,Limited Participation in Practice,Questionable
488,2008,1,Davin Joseph,G,Foot,Did Not Participate In Practice,Out
489,2008,1,Sabby Piscitelli,S,Knee,Limited Participation in Practice,Questionable
490,2008,1,Michael Clayton,WR,Chest,Limited Participation in Practice,Questionable
491,2008,1,Matt McCoy,LB,Groin,Limited Participation in Practice,Questionable
492,2008,1,Ryan Sims,DT,Thigh,Limited Participation in Practice,Questionable
493,2008,1,Mark Simoneau,LB,Back,Limited Participation in Practice,Questionable
494,2008,1,Troy Evans,LB,Ankle,Limited Participation in Practice,Questionable
495,2008,1,Mike McKenzie,CB,Knee,Full Participation in Practice,Questionable
496,2008,1,Hollis Thomas,DT,Tricep,Did Not Participate In Practice,Out
497,2008,1,Brian Young,DT,Foot,Full Participation in Practice,Questionable
498,2008,1,Deuce McAllister,RB,Knee,Full Participation in Practice,Questionable
499,2008,1,Aaron Stecker,RB,Hamstring,Did Not Participate In Practice,Questionable
500,2008,1,Scott Starks,CB,Chest,Full Participation in Practice,Questionable
501,2008,1,Derek Landri,DT,Thigh,Did Not Participate In Practice,Out
502,2008,1,Brad Meester,C,Bicep,,Out
503,2008,1,Jerry Porter,WR,Hamstring,Limited Participation in Practice,Out
504,2008,1,Jason Jones,DT,Elbow,Did Not Participate In Practice,Questionable
505,2008,1,Shaun Ellis,DE,Hand,Limited Participation in Practice,Questionable
506,2008,1,David Barrett,CB,Shoulder,Limited Participation in Practice,Questionable
507,2008,1,David Clowney,WR,Shoulder,,Out
508,2008,1,Marcus Henry,WR,Lower leg,Limited Participation in Practice,Questionable
509,2008,1,Laveranues Coles,WR,Thigh,Limited Participation in Practice,Questionable
510,2008,1,Justin Miller,CB,Foot,Limited Participation in Practice,Questionable
511,2008,1,Damien Woody,G,Shoulder,Limited Participation in Practice,Questionable
512,2008,1,Maurice Price,WR,Knee,Did Not Participate In Practice,Questionable
513,2008,1,Will Franklin,WR,Knee,Limited Participation in Practice,Questionable
514,2008,1,Benjamin Watson,TE,Knee,Did Not Participate In Practice,Doubtful
515,2008,1,Le Kevin Smith,DT,Knee,Did Not Participate In Practice,Questionable
516,2008,1,Sam Aiken,WR,Knee,Did Not Participate In Practice,Out
517,2008,1,Dan Connolly,C,Knee,Did Not Participate In Practice,Questionable
518,2008,1,Russ Hochstein,G,Groin,Full Participation in Practice,Questionable
519,2008,1,Al Johnson,C,Knee,Did Not Participate In Practice,Doubtful
520,2008,1,Gabe Watson,DT,Knee,Limited Participation in Practice,Doubtful
521,2008,1,Alan Branch,DT,Ankle,Did Not Participate In Practice,Doubtful
522,2008,1,Jerame Tuman,TE,Hamstring,Limited Participation in Practice,Questionable
523,2008,1,Jeremi Johnson,RB,Knee,,Out
524,2008,1,Andre Caldwell,WR,Foot,Limited Participation in Practice,Doubtful
525,2008,1,Chinedum Ndukwe,S,Knee,,Out
526,2008,1,Pat Sims,DT,Foot,,Out
527,2008,1,Kelly Gregg,DT,Knee,Did Not Participate In Practice,Doubtful
528,2008,1,Ed Reed,S,Neck,Limited Participation in Practice,Questionable
529,2008,1,Kyle Kosier,G,Foot,Did Not Participate In Practice,Out
530,2008,1,Isaiah Stanback,WR,Shoulder,Full Participation in Practice,Questionable
531,2008,1,Anthony Spencer,LB,Knee,Did Not Participate In Practice,Out
532,2008,1,Terence Newman,CB,Groin,Limited Participation in Practice,Questionable
533,2008,1,Miles Austin,WR,Knee,Did Not Participate In Practice,Out
534,2008,1,Sam Hurd,WR,Ankle,Did Not Participate In Practice,Out
535,2008,1,Josh Cribbs,WR,Ankle,Limited Participation in Practice,Questionable
536,2008,1,Brodney Pool,S,Concussion,Did Not Participate In Practice,Questionable
537,2008,1,Beau Bell,LB,Knee,Limited Participation in Practice,Questionable
538,2008,1,Rex Hadnot,G,Knee,Did Not Participate In Practice,Questionable
539,2008,1,Jamal Lewis,RB,Hamstring,Limited Participation in Practice,Questionable
540,2008,1,Martin Rucker,TE,Knee,Did Not Participate In Practice,Out
541,2008,1,Ryan Tucker,G,Hip,Limited Participation in Practice,Questionable
542,2008,1,Kris Griffin,LB,Elbow,Did Not Participate In Practice,Out
543,2008,1,Coy Wire,LB,Ankle,Did Not Participate In Practice,Questionable
544,2008,1,Alex Stepanovich,C,Back,Did Not Participate In Practice,Doubtful
545,2008,1,Thomas DeCoud,S,Ankle,Limited Participation in Practice,Questionable
546,2008,1,Xavier Adibi,LB,Lower leg,Did Not Participate In Practice,Doubtful
547,2008,1,Rashad Butler,T,Shoulder,Limited Participation in Practice,Questionable
548,2008,1,Sean McHugh,TE,Ankle,Did Not Participate In Practice,Out
549,2008,1,Matt Moore,QB,Lower leg,,Out
550,2008,1,Ryne Robinson,WR,Knee,Did Not Participate In Practice,Out
551,2008,1,Nick Hardwick,C,Foot,Did Not Participate In Practice,Out
552,2008,1,Marcus McNeill,T,Neck,Did Not Participate In Practice,Out
553,2008,1,Louis Green,LB,Hamstring,Did Not Participate In Practice,Questionable
554,2008,1,Ryan Torain,RB,Elbow,,Out
555,2008,1,Tom Nalen,C,Knee,,Out
556,2008,1,Boss Bailey,LB,Ankle,Full Participation in Practice,Questionable
557,2008,1,Kalimba Edwards,DE,Groin,Limited Participation in Practice,Questionable
558,2008,1,Javon Walker,WR,Hamstring,Limited Participation in Practice,Questionable
559,2008,1,Madieu Williams,S,Neck,Did Not Participate In Practice,Out
560,2008,1,Maurice Hicks,RB,Foot,Did Not Participate In Practice,Doubtful
561,2008,1,Charlie Peprah,S,Hamstring,,Questionable
562,2008,1,Josh Sitton,G,Knee,,Out
563,2008,1,James Jones,WR,Knee,,Doubtful
564,2008,1,A.J. Hawk,LB,Chest,,Questionable
565,2008,1,Scott Wells,C,Back,,Questionable
566,2008,10,Champ Bailey,CB,Groin,,Out
567,2008,10,Marlon McCree,S,Ankle,,Out
568,2008,10,Tony Scheffler,TE,Groin,Limited Participation in Practice,Questionable
569,2008,10,D.J. Williams,LB,Knee,,Out
570,2008,10,Selvin Young,RB,Groin,Limited Participation in Practice,Questionable
571,2008,10,Lawrence Vickers,RB,Ankle,Did Not Participate In Practice,Doubtful
572,2008,10,Corey Williams,DE,Shoulder,Did Not Participate In Practice,Questionable
573,2008,10,Shaun Rogers,DT,Rib,Did Not Participate In Practice,Questionable
574,2008,10,Eric Steinbach,G,Rib,Did Not Participate In Practice,Doubtful
575,2008,10,Darnell Dinkins,TE,Hamstring,Limited Participation in Practice,Questionable
576,2008,10,David Herron,LB,Hip,Limited Participation in Practice,Questionable
577,2008,10,Jared Allen,DE,Shoulder,Did Not Participate In Practice,Doubtful
578,2008,10,Garrett Mills,TE,Ankle,Limited Participation in Practice,Questionable
579,2008,10,John Henderson,DT,Knee,Did Not Participate In Practice,Out
580,2008,10,John Owens,TE,Hamstring,Limited Participation in Practice,Questionable
581,2008,10,Dwight Smith,S,Foot,Did Not Participate In Practice,Out
582,2008,10,Jerome Felton,RB,Ankle,Did Not Participate In Practice,Out
583,2008,10,Dominic Raiola,C,Hand,Did Not Participate In Practice,Out
584,2008,10,Dan Orlovsky,QB,Hand,Did Not Participate In Practice,Out
585,2008,10,Cory Redding,DT,Groin,Limited Participation in Practice,Questionable
586,2008,10,Casey Fitzsimmons,TE,Rib,Did Not Participate In Practice,Out
587,2008,10,Gerris Wilkinson,LB,Knee,Did Not Participate In Practice,Out
588,2008,10,Kevin Dockery,CB,Back,Did Not Participate In Practice,Out
589,2008,10,James Butler,S,Knee,Limited Participation in Practice,Out
590,2008,10,Shawn Andrews,G,Back,,Out
591,2008,10,Lito Sheppard,CB,Groin,Did Not Participate In Practice,Questionable
592,2008,10,Joselio Hanson,CB,Hamstring,Did Not Participate In Practice,Questionable
593,2008,10,Donte Whitner,S,Shoulder,Did Not Participate In Practice,Out
594,2008,10,Aaron Schobel,DE,Foot,Did Not Participate In Practice,Out
595,2008,10,Brad Butler,G,Knee,Limited Participation in Practice,Out
596,2008,10,Josh Reed,WR,Ankle,Did Not Participate In Practice,Out
597,2008,10,Jason Whittle,G,Back,Limited Participation in Practice,Questionable
598,2008,10,Kawika Mitchell,LB,Ankle,Limited Participation in Practice,Questionable
599,2008,10,Ashton Youboty,CB,Foot,Did Not Participate In Practice,Out
600,2008,10,Matthew Slater,WR,Ankle,Limited Participation in Practice,Questionable
601,2008,10,Lewis Sanders,CB,Hamstring,Did Not Participate In Practice,Doubtful
602,2008,10,Eric Alexander,LB,Hamstring,Limited Participation in Practice,Questionable
603,2008,10,Ellis Hobbs,CB,Shoulder,Limited Participation in Practice,Questionable
604,2008,10,LaMont Jordan,RB,Lower leg,Did Not Participate In Practice,Questionable
605,2008,10,Sammy Morris,RB,Knee,Did Not Participate In Practice,Doubtful
606,2008,10,Terrence Wheatley,CB,Wrist,Did Not Participate In Practice,Out
607,2008,10,Vince Wilfork,DT,Foot,Limited Participation in Practice,Questionable
608,2008,10,Keith Bulluck,LB,Chest,Did Not Participate In Practice,Questionable
609,2008,10,Colin Allred,LB,Groin,Full Participation in Practice,Questionable
610,2008,10,Chris Carr,CB,Shoulder,Did Not Participate In Practice,Questionable
611,2008,10,Kyle Vanden Bosch,DE,Groin,Did Not Participate In Practice,Questionable
612,2008,10,Kyle Orton,QB,Ankle,Did Not Participate In Practice,Doubtful
613,2008,10,Charles Tillman,CB,Shoulder,Did Not Participate In Practice,Questionable
614,2008,10,Reggie Bush,RB,Knee,Did Not Participate In Practice,Out
615,2008,10,Jonathan Goodwin,C,Knee,Did Not Participate In Practice,Out
616,2008,10,Todd McClure,C,Back,Limited Participation in Practice,Questionable
617,2008,10,Todd Weiner,T,Knee,Limited Participation in Practice,Questionable
618,2008,10,Brent Grimes,CB,Knee,Limited Participation in Practice,Questionable
619,2008,10,Grady Jackson,DT,Knee,Limited Participation in Practice,Questionable
620,2008,10,Sam Baker,T,Hip,Did Not Participate In Practice,Out
621,2008,10,Jonathan Stewart,RB,Lower leg,Did Not Participate In Practice,Questionable
622,2008,10,Darwin Walker,DT,Neck,Did Not Participate In Practice,Out
623,2008,10,Ricky Brown,LB,Groin,Did Not Participate In Practice,Doubtful
624,2008,10,Derrick Burgess,DE,Tricep,Did Not Participate In Practice,Doubtful
625,2008,10,Darren McFadden,RB,Foot,Limited Participation in Practice,Questionable
626,2008,10,Tony Stewart,TE,Knee,Limited Participation in Practice,Questionable
627,2008,10,JaMarcus Russell,QB,Knee,Limited Participation in Practice,Questionable
628,2008,10,Gibril Wilson,S,Groin,Full Participation in Practice,Questionable
629,2008,10,Bart Scott,LB,Chest,Limited Participation in Practice,Questionable
630,2008,10,Samari Rolle,CB,Neck,Limited Participation in Practice,Questionable
631,2008,10,Dawan Landry,S,Neck,,Out
632,2008,10,Chris McAlister,CB,Knee,Did Not Participate In Practice,Out
633,2008,10,Amobi Okoye,DT,Ankle,Did Not Participate In Practice,Doubtful
634,2008,10,Andre Davis,WR,Hand,,Out
635,2008,10,Matt Schaub,QB,Knee,,Out
636,2008,10,Chris Draft,LB,Foot,Did Not Participate In Practice,Out
637,2008,10,Steven Jackson,RB,Thigh,Did Not Participate In Practice,Doubtful
638,2008,10,Tye Hill,CB,Knee,Did Not Participate In Practice,Out
639,2008,10,Eric Moore,DE,Back,Did Not Participate In Practice,Questionable
640,2008,10,Travis Minor,RB,Concussion,Did Not Participate In Practice,Questionable
641,2008,10,Antonio Pittman,RB,Hamstring,Did Not Participate In Practice,Questionable
642,2008,10,Eric Smith,S,Head,Did Not Participate In Practice,Out
643,2008,10,Mike Nugent,K,Thigh,Limited Participation in Practice,Questionable
644,2008,10,David Harris,LB,Groin,Did Not Participate In Practice,Out
645,2008,10,Bubba Franks,TE,Hip,Did Not Participate In Practice,Out
646,2008,10,Kelvin Hayden,CB,Hamstring,Did Not Participate In Practice,Questionable
647,2008,10,Daniel Muir,DT,Hamstring,Limited Participation in Practice,Questionable
648,2008,10,Roy Hall,WR,Knee,Did Not Participate In Practice,Questionable
649,2008,10,Bryant McFadden,CB,Arm,Did Not Participate In Practice,Out
650,2008,10,Heath Miller,TE,Ankle,Did Not Participate In Practice,Out
651,2008,10,LaMarr Woodley,LB,Lower leg,Did Not Participate In Practice,Questionable
652,2008,10,Najeh Davenport,RB,Hamstring,Did Not Participate In Practice,Questionable
653,2008,10,Marvel Smith,T,Back,Did Not Participate In Practice,Out
654,2008,10,Willie Parker,RB,Shoulder,Did Not Participate In Practice,Doubtful
655,2008,10,DaJuan Morgan,S,Thigh,Limited Participation in Practice,Questionable
656,2008,10,Derrick Johnson,LB,Thigh,Did Not Participate In Practice,Questionable
657,2008,10,Patrick Surtain,CB,Thigh,Did Not Participate In Practice,Questionable
658,2008,10,Turk McBride,DE,Shoulder,Limited Participation in Practice,Questionable
659,2008,10,Brandon Flowers,CB,Thigh,Full Participation in Practice,Questionable
660,2008,10,Jarrad Page,S,Groin,Did Not Participate In Practice,Questionable
661,2008,10,Deion Branch,WR,Lower leg,Did Not Participate In Practice,Questionable
662,2008,10,Red Bryant,DT,Ankle,Did Not Participate In Practice,Out
663,2008,10,Matt Hasselbeck,QB,Back,,Out
664,2008,10,Will Heller,TE,Knee,Did Not Participate In Practice,Questionable
665,2008,10,David Hawthorne,LB,Lower leg,Did Not Participate In Practice,Out
666,2008,10,Patrick Kerney,DE,Shoulder,,Out
667,2008,10,Floyd Womack,T,Foot,Did Not Participate In Practice,Questionable
668,2008,10,Dashon Goldson,S,Knee,,Out
669,2008,10,Barry Sims,T,Ankle,Did Not Participate In Practice,Out
670,2008,10,Arnaz Battle,WR,Foot,Did Not Participate In Practice,Out
671,2008,10,Ben Patrick,TE,Knee,Limited Participation in Practice,Questionable
672,2008,10,Leonard Pope,TE,Ankle,Did Not Participate In Practice,Questionable
673,2008,10,Travis LaBoy,DE,Groin,Limited Participation in Practice,Questionable
674,2008,10,Mike Gandy,T,Ankle,Limited Participation in Practice,Questionable
675,2008,10,Eric Green,CB,Knee,Limited Participation in Practice,Questionable
676,2008,11,Adalius Thomas,LB,Arm,Did Not Participate In Practice,Out
677,2008,11,Stephen Neal,G,Knee,Limited Participation in Practice,Questionable
678,2008,11,Ty Warren,DE,Groin,Limited Participation in Practice,Questionable
679,2008,11,Fred Miller,T,Shoulder,Did Not Participate In Practice,Doubtful
680,2008,11,Jeremy Thompson,DE,Groin,Limited Participation in Practice,Doubtful
681,2008,11,Nick Barnett,LB,Knee,,Out
682,2008,11,Jarrett Bush,CB,Ankle,Did Not Participate In Practice,Questionable
683,2008,11,Terrance Copper,WR,Shoulder,Did Not Participate In Practice,Out
684,2008,11,Daniel Wilcox,TE,Thigh,Limited Participation in Practice,Questionable
685,2008,11,Ed Reed,S,Thigh,Limited Participation in Practice,Questionable
686,2008,11,Willie Anderson,T,Ankle,Did Not Participate In Practice,Questionable
687,2008,11,Derrick Mason,WR,Shoulder,Did Not Participate In Practice,Questionable
688,2008,11,Jonathan Goff,LB,Concussion,Did Not Participate In Practice,Questionable
689,2008,11,Corey Webster,CB,Groin,Did Not Participate In Practice,Questionable
690,2008,11,Morlon Greenwood,LB,Lower leg,Did Not Participate In Practice,Doubtful
691,2008,11,Antoine Bethea,CB,Ankle,Did Not Participate In Practice,Questionable
692,2008,11,Tom Santi,TE,Shoulder,Did Not Participate In Practice,Questionable
693,2008,11,Anthony Gonzalez,WR,Hamstring,Did Not Participate In Practice,Questionable
694,2008,11,Reggie Wayne,WR,Ankle,Did Not Participate In Practice,Questionable
695,2008,11,Robert Mathis,DE,Foot,Did Not Participate In Practice,Questionable
696,2008,11,Keiwan Ratliff,CB,Thigh,Full Participation in Practice,Questionable
697,2008,11,Bob Sanders,CB,Knee,Full Participation in Practice,Questionable
698,2008,11,Antwan Odom,DE,Shoulder,Did Not Participate In Practice,Doubtful
699,2008,11,Jerome Simpson,WR,Ankle,Did Not Participate In Practice,Doubtful
700,2008,11,Eric Henderson,DE,Neck,Did Not Participate In Practice,Doubtful
701,2008,11,Carson Palmer,QB,Elbow,,Out
702,2008,11,Justin McCareins,WR,Concussion,Did Not Participate In Practice,Questionable
703,2008,11,Jason Jones,DT,Foot,Did Not Participate In Practice,Out
704,2008,11,Matt Jones,WR,Thigh,Limited Participation in Practice,Questionable
705,2008,11,Troy Williamson,WR,Groin,Did Not Participate In Practice,Out
706,2008,11,Greg Jones,RB,Ankle,Did Not Participate In Practice,Questionable
707,2008,11,Madieu Williams,S,Shoulder,Limited Participation in Practice,Doubtful
708,2008,11,B.J. Askew,RB,Hamstring,Full Participation in Practice,Questionable
709,2008,11,Jermaine Phillips,S,Arm,Did Not Participate In Practice,Out
710,2008,11,Warrick Dunn,RB,Back,Full Participation in Practice,Questionable
711,2008,11,Earnest Graham,RB,Knee,Limited Participation in Practice,Questionable
712,2008,11,Ike Hilliard,WR,Shoulder,Full Participation in Practice,Questionable
713,2008,11,Brian Griese,QB,Elbow,Limited Participation in Practice,Doubtful
714,2008,11,Alex Smith,TE,Ankle,Did Not Participate In Practice,Doubtful
715,2008,11,Aaron Glenn,CB,Ankle,Did Not Participate In Practice,Out
716,2008,11,Mike Karney,RB,Knee,Did Not Participate In Practice,Out
717,2008,11,Tamba Hali,DE,Thigh,Did Not Participate In Practice,Questionable
718,2008,11,Pat Thomas,LB,Thigh,Did Not Participate In Practice,Questionable
719,2008,11,Adrian Jones,G,Ankle,Did Not Participate In Practice,Questionable
720,2008,11,Keith Smith,CB,Groin,Did Not Participate In Practice,Out
721,2008,11,Jared DeVries,DE,Hand,Did Not Participate In Practice,Out
722,2008,11,Mike Furrey,WR,Concussion,Did Not Participate In Practice,Doubtful
723,2008,11,Ernie Sims,LB,Shoulder,Did Not Participate In Practice,Questionable
724,2008,11,Dewayne White,DE,Lower leg,Did Not Participate In Practice,Out
725,2008,11,Ryan Kalil,C,Ankle,Did Not Participate In Practice,Doubtful
726,2008,11,Roderick Hood,CB,Rib,Limited Participation in Practice,Questionable
727,2008,11,C.J. Wallace,S,Hamstring,Did Not Participate In Practice,Out
728,2008,11,Leonard Weaver,RB,Rib,Did Not Participate In Practice,Questionable
729,2008,11,Cletis Gordon,CB,Knee,Did Not Participate In Practice,Out
730,2008,11,Steve Gregory,S,Neck,Did Not Participate In Practice,Questionable
731,2008,11,Marques Harris,LB,Hamstring,Limited Participation in Practice,Questionable
732,2008,11,Craig Davis,WR,Groin,Limited Participation in Practice,Out
733,2008,11,Deshea Townsend,CB,Hamstring,Did Not Participate In Practice,Out
734,2008,11,Chaz Schilens,WR,Ankle,Limited Participation in Practice,Questionable
735,2008,11,Jake Grove,C,Lower leg,Did Not Participate In Practice,Out
736,2008,11,Andrew Walter,QB,Ankle,Did Not Participate In Practice,Questionable
737,2008,11,Javon Walker,WR,Ankle,Did Not Participate In Practice,Out
738,2008,11,Bobby Carpenter,LB,Groin,Did Not Participate In Practice,Out
739,2008,11,Felix Jones,RB,Hamstring,Did Not Participate In Practice,Out
740,2008,11,Clinton Portis,RB,Knee,Did Not Participate In Practice,Questionable
741,2008,11,Anthony Montgomery,DT,Lower leg,Did Not Participate In Practice,Out
742,2008,11,Shawn Springs,CB,Lower leg,Did Not Participate In Practice,Questionable
743,2008,11,Nate Webster,LB,Knee,,Out
744,2008,11,Kindal Moorehead,DT,Foot,Did Not Participate In Practice,Doubtful
745,2008,11,Jason Elam,K,Hip,Did Not Participate In Practice,Questionable
746,2008,11,John Greco,T,Knee,Limited Participation in Practice,Questionable
747,2008,11,Delanie Walker,TE,Shoulder,Did Not Participate In Practice,Doubtful
748,2008,11,Josh Morgan,WR,Groin,,Out
749,2008,11,Mark Roman,S,Groin,Did Not Participate In Practice,Questionable
750,2008,11,Shaun Rogers,DT,Neck,Did Not Participate In Practice,Questionable
751,2008,11,Darnell Dinkins,TE,Rib,Did Not Participate In Practice,Questionable
752,2008,11,James Hardy,WR,Hip,Did Not Participate In Practice,Questionable
753,2008,12,Abdul Hodge,LB,Elbow,,Out
754,2008,12,Levi Jones,T,Back,Did Not Participate In Practice,Out
755,2008,12,Antonio Chatman,WR,Neck,,Out
756,2008,12,Chinedum Ndukwe,S,Foot,Did Not Participate In Practice,Out
757,2008,12,Andrew Whitworth,G,Ankle,Did Not Participate In Practice,Out
758,2008,12,Johnathan Joseph,CB,Foot,Did Not Participate In Practice,Questionable
759,2008,12,Scott Kooistra,G,Knee,Did Not Participate In Practice,Out
760,2008,12,Matt Spaeth,TE,Wrist,Limited Participation in Practice,Questionable
761,2008,12,Jerious Norwood,RB,Rib,Full Participation in Practice,Questionable
762,2008,12,Roddy White,WR,Back,Did Not Participate In Practice,Questionable
763,2008,12,John Abraham,DE,Neck,Limited Participation in Practice,Questionable
764,2008,12,Brian Finneran,WR,Hamstring,Limited Participation in Practice,Questionable
765,2008,12,Ben Hartsock,TE,Back,Full Participation in Practice,Questionable
766,2008,12,Chris Houston,CB,Rib,Full Participation in Practice,Questionable
